customer_id,recency,frequency,monetary,cluster,segment,customer_name,diet_profile,city
2135,187,4,2373.6,0,At Risk / Churning,Rajesh Mudaliar 2235,Flexitarian,Chennai
2136,233,2,1251.9,0,At Risk / Churning,Kavitha Kumar 2236,Flexitarian,Chennai
2137,7,68,30958.23,3,Steady Regulars,Venkatesh Swaminathan 2237,Flexitarian,Chennai
2138,64,15,8274.97,1,New / Occasional,Nandhini Babu 2238,Flexitarian,Chennai
2139,41,5,2187.5,1,New / Occasional,Santhosh Natarajan 2239,Flexitarian,Chennai
2140,68,4,1360.2,1,New / Occasional,Swetha Mudaliar 2240,Flexitarian,Chennai
2141,42,5,2674.21,1,New / Occasional,Aravind Kumar 2241,Flexitarian,Chennai
2142,84,1,380.0,1,New / Occasional,Priya Swaminathan 2242,Pure Veg,Chennai
2143,362,1,519.3,0,At Risk / Churning,Karthik Babu 2243,Pure Veg,Chennai
2144,229,2,1349.1,0,At Risk / Churning,Deepa Natarajan 2244,Flexitarian,Chennai
2145,111,2,1453.5,1,New / Occasional,Siddharth Mudaliar 2245,Flexitarian,Chennai
2146,313,1,348.0,0,At Risk / Churning,Bhavana Kumar 2246,Non-Veg Enthusiast,Chennai
2147,4,29,14648.37,3,Steady Regulars,Ramesh Swaminathan 2247,Flexitarian,Chennai
2148,19,15,7021.56,1,New / Occasional,Lakshmi Babu 2248,Flexitarian,Chennai
2149,25,4,1936.98,1,New / Occasional,Vijay Natarajan 2249,Flexitarian,Chennai
2150,74,2,1301.62,1,New / Occasional,Ananya Mudaliar 2250,Flexitarian,Chennai
2151,11,10,8144.94,1,New / Occasional,Suresh Kumar 2251,Flexitarian,Chennai
2152,301,2,830.0,0,At Risk / Churning,Divya Swaminathan 2252,Flexitarian,Chennai
2153,92,11,5302.35,1,New / Occasional,Ganesh Babu 2253,Flexitarian,Chennai
2154,41,7,5178.44,1,New / Occasional,Meena Natarajan 2254,Flexitarian,Chennai
2155,21,13,6470.64,1,New / Occasional,Rajesh Mudaliar 2255,Flexitarian,Chennai
2156,10,18,8531.25,1,New / Occasional,Kavitha Kumar 2256,Flexitarian,Chennai
2157,245,3,1229.5,0,At Risk / Churning,Venkatesh Swaminathan 2257,Flexitarian,Chennai
2158,24,39,20208.1,3,Steady Regulars,Nandhini Babu 2258,Flexitarian,Chennai
2159,280,2,1257.3,0,At Risk / Churning,Santhosh Natarajan 2259,Pure Veg,Chennai
2160,6,10,5573.4,1,New / Occasional,Swetha Mudaliar 2260,Flexitarian,Chennai
2161,70,9,3794.5,1,New / Occasional,Aravind Kumar 2261,Flexitarian,Chennai
2162,230,3,2041.71,0,At Risk / Churning,Priya Swaminathan 2262,Flexitarian,Chennai
2163,347,1,375.0,0,At Risk / Churning,Karthik Babu 2263,Flexitarian,Chennai
2164,64,1,300.0,1,New / Occasional,Deepa Natarajan 2264,Pure Veg,Chennai
2165,2,3,2742.33,1,New / Occasional,Siddharth Mudaliar 2265,Flexitarian,Chennai
2166,224,4,2111.51,0,At Risk / Churning,Bhavana Kumar 2266,Flexitarian,Chennai
2167,10,3,1785.57,1,New / Occasional,Ramesh Swaminathan 2267,Flexitarian,Chennai
2168,51,3,1816.7,1,New / Occasional,Lakshmi Babu 2268,Flexitarian,Chennai
2169,6,15,8763.2,1,New / Occasional,Vijay Natarajan 2269,Flexitarian,Chennai
2170,6,38,20358.5,3,Steady Regulars,Ananya Mudaliar 2270,Flexitarian,Chennai
